age,job_id,edu_id,contact,duration,campaign,pdays,outcome
50,2,2,unknown,468,5,-1,no
42,10,2,unknown,87,1,-1,no
42,2,1,unknown,221,2,-1,no
30,1,2,unknown,160,1,-1,no
36,2,1,unknown,172,2,-1,no
31,1,2,cellular,49,1,364,no
27,5,3,cellular,99,3,346,no
41,8,2,unknown,122,6,-1,no
25,2,2,cellular,178,1,359,no
29,5,3,unknown,1088,2,-1,no
60,8,4,unknown,29,1,-1,no
46,2,1,unknown,490,3,-1,no
58,2,2,unknown,404,7,-1,no
31,5,3,cellular,124,1,-1,no
31,10,3,cellular,272,1,365,no
24,1,2,cellular,80,3,368,no
54,7,2,unknown,74,2,-1,no
38,4,2,unknown,224,1,-1,no
43,2,1,unknown,302,8,-1,no
52,2,1,unknown,734,5,-1,no
48,10,2,cellular,100,2,361,no
39,5,3,unknown,815,1,-1,no
49,5,3,unknown,146,4,-1,no
30,10,2,cellular,115,5,-1,no
42,2,1,telephone,7,4,371,no
24,2,2,cellular,956,1,-1,yes
46,2,1,cellular,131,3,365,no
48,2,1,unknown,1231,2,-1,no
33,5,3,cellular,21,8,331,no
41,2,1,cellular,493,7,-1,no
32,8,2,cellular,339,1,345,no
47,2,1,unknown,77,1,-1,no
34,1,2,unknown,218,2,-1,no
23,8,2,unknown,448,4,-1,no
35,7,1,cellular,192,1,347,no
59,5,1,cellular,399,1,-1,no
29,10,3,cellular,261,1,-1,no
42,8,2,cellular,36,2,-1,no
31,5,3,cellular,98,2,359,no
55,8,2,unknown,206,1,-1,no
41,8,2,unknown,326,4,-1,no
60,1,2,cellular,241,1,364,no
44,2,1,cellular,180,1,-1,no
32,8,2,cellular,391,1,-1,no
26,10,2,cellular,412,2,-1,no
39,1,2,cellular,123,2,364,no
45,2,4,unknown,377,4,-1,no
48,5,3,cellular,20,6,291,no
54,1,2,cellular,895,5,365,no
43,8,2,telephone,16,3,-1,no
46,8,2,unknown,101,4,-1,no
42,4,1,unknown,54,2,-1,no
32,1,2,unknown,465,3,-1,no
28,2,2,cellular,22,4,-1,no
51,2,2,unknown,99,2,-1,no
46,2,1,cellular,523,2,353,yes
28,2,2,cellular,352,1,-1,no
32,8,2,cellular,147,1,-1,no
40,2,2,cellular,175,4,-1,no
51,6,2,unknown,70,1,-1,no
44,5,2,unknown,152,2,-1,no
41,6,1,unknown,1156,2,-1,yes
32,8,2,cellular,744,1,-1,yes
29,5,3,cellular,338,1,-1,no
23,2,2,cellular,411,1,323,no
35,3,3,unknown,203,4,-1,no
42,5,3,unknown,193,5,-1,no
34,2,2,unknown,150,2,-1,no
26,9,3,cellular,55,1,368,no
48,2,2,cellular,12,5,-1,no
28,2,2,cellular,145,2,329,no
31,1,2,cellular,99,1,352,no
41,8,2,unknown,504,5,-1,no
42,1,2,unknown,118,1,-1,no
34,10,2,unknown,644,1,-1,no
28,10,3,cellular,300,1,-1,no
32,2,2,cellular,233,1,368,no
33,10,2,cellular,297,3,-1,no
32,1,2,unknown,255,12,-1,no
30,10,3,cellular,223,1,-1,no
42,2,2,cellular,133,1,-1,no
53,1,2,unknown,295,2,-1,no
60,6,3,unknown,92,3,-1,no
50,2,2,unknown,139,7,-1,no
30,8,2,cellular,85,1,-1,no
30,8,1,cellular,317,1,-1,no
28,8,2,cellular,256,1,-1,no
40,1,2,cellular,837,1,-1,yes
48,2,2,cellular,830,1,352,yes
40,2,1,unknown,191,1,-1,no
55,8,1,unknown,104,2,-1,no
41,5,3,unknown,71,2,-1,no
56,8,2,unknown,302,1,-1,no
48,3,1,unknown,151,2,-1,no
40,10,3,cellular,145,4,360,no
38,8,2,cellular,198,1,359,no
28,1,2,cellular,188,1,360,no
22,9,2,cellular,1380,1,-1,no
45,2,2,unknown,135,1,-1,no
29,2,1,cellular,282,2,-1,no
23,2,2,cellular,416,1,-1,yes
29,9,2,cellular,109,2,352,no
36,2,2,cellular,709,5,-1,yes
37,1,2,cellular,284,15,-1,no
32,7,2,telephone,166,4,-1,no
49,1,2,unknown,173,1,-1,no
55,1,2,unknown,94,1,-1,no
45,2,1,telephone,258,3,-1,no
24,8,2,unknown,187,2,-1,no
37,2,2,cellular,7,6,357,no
32,3,3,cellular,128,1,-1,no
26,8,2,cellular,17,3,351,no
44,2,1,cellular,71,3,347,no
53,3,3,unknown,100,1,-1,no
32,5,3,cellular,250,1,-1,no
28,9,3,cellular,536,2,-1,yes
54,2,1,unknown,276,4,-1,no
29,5,3,cellular,26,6,-1,no
60,6,2,cellular,80,4,-1,no
60,8,1,unknown,920,2,-1,yes
44,2,1,unknown,226,6,-1,no
35,7,1,unknown,19,8,-1,no
49,8,1,telephone,64,1,-1,no
27,10,3,cellular,578,1,364,no
26,11,2,cellular,283,3,-1,no
39,1,1,unknown,347,8,-1,no
56,3,3,unknown,374,5,-1,no
24,2,1,cellular,520,1,345,no
37,2,1,cellular,25,1,350,no
43,2,2,cellular,7,5,-1,no
55,5,4,unknown,30,2,-1,no
46,10,3,unknown,231,1,-1,no
45,8,2,unknown,714,4,-1,no
43,2,2,unknown,298,3,-1,no
55,10,3,cellular,901,1,-1,yes
32,2,2,cellular,127,1,-1,no
34,2,2,cellular,358,1,176,no
30,7,2,cellular,187,3,-1,no
33,2,1,cellular,34,10,331,no
39,3,2,unknown,171,10,-1,no
52,2,1,unknown,493,2,-1,no
21,1,2,cellular,31,1,330,no
25,2,2,cellular,951,1,-1,no
34,8,2,cellular,1871,4,-1,yes
45,2,1,cellular,63,4,-1,no
32,2,1,cellular,52,1,-1,no
39,8,2,cellular,411,6,175,no
40,8,1,unknown,920,2,-1,yes
38,2,2,cellular,167,4,-1,no
35,3,2,cellular,34,3,-1,no
46,2,1,unknown,78,1,-1,no
60,6,1,unknown,133,1,-1,no
56,5,3,unknown,127,2,-1,no
30,5,3,unknown,73,2,-1,no
30,8,2,cellular,69,5,-1,no
48,6,1,cellular,10,5,-1,no
44,8,2,cellular,195,1,-1,no
28,8,2,cellular,437,3,347,yes
50,1,1,cellular,119,4,372,no
25,1,2,cellular,832,1,367,yes
47,2,1,cellular,495,1,-1,no
26,7,2,cellular,439,4,-1,no
48,2,1,unknown,387,4,-1,no
42,8,2,cellular,670,4,346,yes
34,2,1,cellular,206,5,-1,no
40,1,2,cellular,104,2,-1,no
47,8,2,unknown,141,1,-1,no
36,11,2,unknown,133,2,-1,no
45,2,1,unknown,213,4,-1,no
41,2,2,cellular,123,1,365,no
57,5,3,cellular,169,2,365,no
37,2,2,cellular,302,1,-1,no
43,10,2,unknown,49,1,-1,no
39,1,2,unknown,444,1,-1,no
56,2,2,unknown,278,4,-1,no
51,4,1,cellular,77,1,297,no
40,2,1,unknown,94,1,-1,no
49,2,1,unknown,93,1,-1,no
40,5,1,unknown,184,2,-1,no
28,2,2,cellular,196,1,-1,no
25,2,2,cellular,302,1,-1,no
45,1,2,cellular,14,4,-1,no
30,1,2,cellular,340,2,368,no
58,10,4,unknown,75,2,-1,no
33,8,2,cellular,360,1,-1,no
38,10,3,cellular,10,2,373,no
31,4,1,cellular,266,3,-1,no
47,2,1,unknown,374,1,-1,no
22,9,2,unknown,282,1,-1,no
33,5,2,unknown,156,5,-1,no
35,10,3,unknown,70,6,-1,no
23,1,2,cellular,347,1,-1,no
55,8,1,cellular,265,7,-1,no
57,2,2,unknown,208,2,-1,no
34,5,2,cellular,192,1,276,no
49,7,2,cellular,64,6,-1,no
33,10,2,unknown,59,1,-1,no
44,5,2,unknown,770,2,-1,no
33,2,2,unknown,392,2,-1,no
21,2,1,cellular,409,1,361,yes
23,2,1,cellular,169,1,346,no
30,5,3,cellular,582,2,-1,no
28,2,2,cellular,136,3,359,no
31,1,2,cellular,47,2,-1,no
41,5,3,unknown,344,2,-1,no
41,10,2,unknown,76,3,-1,no
44,10,2,unknown,194,2,-1,no
41,7,4,cellular,111,4,371,no
39,8,2,cellular,667,3,357,yes
38,10,2,cellular,164,1,337,no
38,1,2,cellular,10,5,-1,no
35,10,2,cellular,26,1,357,no
26,2,1,cellular,86,2,367,no
50,5,3,unknown,348,1,-1,no
34,2,1,cellular,514,1,-1,no
31,1,2,cellular,152,1,352,no
56,6,3,cellular,406,4,296,no
48,5,4,unknown,52,1,-1,no
53,2,1,cellular,984,1,368,no
32,5,3,cellular,1111,5,-1,yes
41,2,2,cellular,432,3,-1,no
32,8,2,cellular,147,2,-1,no
44,8,2,cellular,152,5,-1,no
52,2,1,unknown,41,1,-1,no
33,2,1,unknown,270,1,-1,no
42,5,3,unknown,98,2,-1,no
44,10,3,unknown,911,2,-1,yes
27,8,2,cellular,151,1,345,no
25,8,2,cellular,193,2,-1,no
57,6,2,cellular,476,3,-1,no
55,10,3,cellular,28,8,366,no
31,2,1,unknown,334,10,-1,no
43,5,3,unknown,317,7,-1,no
42,2,1,unknown,262,4,-1,no
27,8,3,cellular,14,4,-1,no
41,8,2,cellular,69,3,357,no
45,2,2,unknown,417,3,-1,no
23,10,2,unknown,23,1,-1,no
46,5,3,unknown,200,3,-1,no
36,8,2,cellular,140,3,364,no
33,2,1,cellular,122,2,343,no
58,2,1,cellular,327,3,374,no
41,2,2,cellular,82,2,366,no
46,2,1,unknown,402,1,-1,no
33,2,1,cellular,54,4,-1,no
42,8,2,cellular,123,3,-1,no
56,10,2,cellular,43,8,177,no
40,3,1,unknown,101,1,-1,no
25,2,2,unknown,244,2,-1,no
46,2,2,unknown,1263,2,-1,yes
27,10,2,unknown,98,2,-1,no
51,2,4,unknown,491,2,-1,no
29,2,1,cellular,78,1,359,no
27,2,2,cellular,175,1,364,no
37,2,2,cellular,68,4,359,no
59,2,2,telephone,73,4,-1,no
59,2,1,unknown,695,1,-1,yes
42,10,2,unknown,164,1,-1,no
45,5,3,unknown,197,4,-1,no
36,10,2,unknown,284,2,-1,no
30,1,2,cellular,377,1,-1,no
32,10,3,cellular,439,1,175,no
43,1,2,unknown,243,1,-1,no
45,2,1,unknown,163,1,-1,no
29,2,2,unknown,68,5,-1,no
35,11,1,unknown,71,4,-1,no
33,10,2,cellular,124,3,-1,no
32,5,2,unknown,228,1,-1,no
36,2,2,unknown,205,2,-1,no
58,5,3,unknown,177,3,-1,no
28,10,2,cellular,153,1,371,no
48,2,2,telephone,195,4,-1,no
38,2,1,cellular,22,5,-1,no
32,5,3,cellular,64,3,371,no
59,2,2,cellular,44,1,-1,no
27,8,2,cellular,50,1,352,no
23,1,2,cellular,56,1,-1,no
41,2,2,unknown,1162,4,-1,yes
60,6,2,unknown,229,1,-1,no
58,5,3,unknown,525,1,-1,no
46,8,4,cellular,165,3,-1,no
27,2,1,cellular,54,2,-1,no
50,8,2,unknown,187,1,-1,no
47,8,2,unknown,57,2,-1,no
43,4,1,unknown,192,3,-1,no
31,1,2,cellular,185,1,-1,no
41,2,1,unknown,112,1,-1,no
47,1,3,unknown,217,2,-1,no
30,5,3,cellular,61,1,298,no
37,2,1,cellular,189,3,352,no
56,6,2,unknown,79,1,-1,no
55,2,1,unknown,176,18,-1,no
30,5,2,cellular,136,2,361,no
34,10,2,cellular,314,2,177,no
43,2,2,unknown,436,1,-1,no
42,2,1,unknown,202,3,-1,no
41,10,2,unknown,74,1,-1,no
35,10,3,unknown,759,1,-1,no
55,8,2,unknown,384,4,-1,no
34,2,2,cellular,67,1,368,no
29,2,1,cellular,325,1,-1,no
32,2,2,cellular,16,9,309,no
56,8,2,unknown,176,2,-1,no
50,10,3,unknown,170,5,-1,no
41,10,2,unknown,221,4,-1,no
47,2,2,unknown,198,3,-1,no
30,10,2,unknown,243,1,-1,no
48,3,3,unknown,995,2,-1,no
28,9,2,cellular,238,2,372,no
43,2,2,cellular,66,2,-1,no
33,5,1,cellular,87,1,368,no
32,5,2,cellular,532,3,-1,yes
48,8,2,cellular,521,2,-1,no
34,2,1,cellular,93,3,-1,no
52,10,1,unknown,148,3,-1,no
56,6,2,unknown,221,1,-1,no
32,8,2,unknown,294,2,-1,no
59,5,3,unknown,132,32,-1,no
32,2,2,cellular,166,2,-1,no
42,3,2,telephone,87,4,-1,no
41,7,2,unknown,27,1,-1,no
53,1,2,unknown,599,2,-1,no
46,5,3,unknown,236,1,-1,no
46,2,1,unknown,570,2,-1,no
58,4,1,telephone,71,5,364,no
36,1,2,cellular,65,2,-1,no
31,10,3,cellular,218,4,-1,no
53,6,3,unknown,73,1,-1,no
50,10,2,unknown,234,1,-1,no
47,2,2,unknown,322,1,-1,no
57,1,1,unknown,17,10,-1,no
28,8,2,cellular,274,1,319,no
50,2,1,cellular,98,1,330,no
35,4,3,cellular,326,5,179,yes
37,2,1,cellular,800,5,-1,no
51,3,3,unknown,203,1,-1,no
56,10,2,unknown,236,1,-1,no
45,8,2,unknown,238,1,-1,no
51,2,1,unknown,276,3,-1,no
50,4,1,unknown,419,2,-1,no
53,1,2,unknown,103,3,-1,no
40,8,2,unknown,68,3,-1,no
34,5,3,cellular,153,1,176,no
30,8,2,cellular,292,1,-1,no
24,1,2,cellular,191,1,-1,no
26,9,2,cellular,659,1,-1,yes
36,10,3,cellular,239,2,-1,no
45,7,2,cellular,18,6,-1,no
54,5,3,telephone,65,5,-1,no
50,2,2,unknown,104,1,-1,no
41,1,1,unknown,500,1,-1,yes
33,2,2,cellular,235,2,361,no
28,3,3,cellular,9,6,-1,no
27,5,3,cellular,187,1,367,no
32,8,2,telephone,36,2,176,no
41,1,2,cellular,77,2,347,no
56,1,2,unknown,171,2,-1,no
36,2,2,unknown,244,2,-1,no
52,2,2,unknown,875,5,-1,no
27,1,2,telephone,289,8,-1,no
32,10,3,cellular,58,1,266,no
39,11,2,unknown,73,1,-1,no
45,7,3,cellular,217,1,176,no
35,2,1,unknown,597,1,-1,no
35,2,2,cellular,452,1,345,no
43,2,1,unknown,121,1,-1,no
41,2,2,unknown,173,2,-1,no
35,2,1,cellular,195,3,359,no
40,1,2,cellular,823,2,-1,no
48,8,2,unknown,97,1,-1,no
60,6,2,unknown,182,2,-1,no
46,5,2,unknown,86,1,-1,no
37,2,2,unknown,381,7,-1,no
36,10,2,cellular,676,3,-1,yes
36,1,2,cellular,200,3,298,no
60,6,1,unknown,65,7,-1,no
24,1,2,cellular,73,1,-1,no
40,1,2,cellular,432,1,176,yes
44,8,2,cellular,550,2,340,no
48,1,2,unknown,420,1,-1,no
42,2,2,unknown,197,1,-1,no
54,10,2,unknown,579,1,-1,no
41,2,1,unknown,1052,1,-1,yes
26,8,2,cellular,619,1,340,yes
34,10,2,cellular,1015,1,-1,yes
38,3,3,cellular,358,7,-1,no
53,2,4,unknown,1165,1,-1,no
32,2,2,cellular,51,4,-1,no
26,9,1,cellular,58,3,-1,no
30,2,2,unknown,1000,1,-1,no
31,1,2,cellular,552,1,329,yes
35,10,2,cellular,75,1,368,no
58,2,1,cellular,74,2,-1,no
37,2,1,cellular,340,1,-1,no
42,2,2,cellular,117,1,-1,no
30,10,1,cellular,220,2,298,no
45,2,2,unknown,319,5,-1,no
57,6,1,unknown,178,1,-1,no
54,2,1,unknown,144,2,-1,no
41,5,2,unknown,334,3,-1,no
54,1,4,unknown,71,1,-1,no
35,8,2,cellular,45,1,-1,no
29,2,2,cellular,245,1,-1,no
33,10,2,cellular,173,2,-1,no
54,10,3,unknown,12,3,-1,no
48,2,2,unknown,115,1,-1,no
54,8,1,unknown,140,3,-1,no
39,2,2,telephone,26,6,373,no
44,2,1,cellular,551,1,371,yes
55,1,2,unknown,126,2,-1,no
58,2,1,unknown,174,4,-1,no
46,2,1,telephone,39,1,-1,no
28,10,2,cellular,191,1,371,no
34,10,2,cellular,207,1,-1,no
30,2,1,cellular,199,1,-1,no
29,5,3,cellular,157,3,-1,no
40,8,2,cellular,173,4,-1,no
40,2,1,cellular,880,4,-1,yes
35,2,2,cellular,1313,7,312,yes
52,2,2,telephone,146,4,-1,no
35,2,1,cellular,213,1,364,no
30,10,2,cellular,353,1,-1,no
29,1,2,cellular,84,1,345,no
45,3,1,unknown,95,3,-1,no
53,8,2,unknown,1392,4,-1,no
31,2,2,unknown,548,1,-1,no
37,2,2,cellular,169,1,352,no
58,10,1,cellular,298,1,-1,no
52,2,1,cellular,81,2,295,no
50,5,3,unknown,305,3,-1,no
57,5,2,unknown,75,1,-1,no
46,2,2,unknown,164,2,-1,no
38,1,2,unknown,225,1,-1,no
43,5,3,unknown,184,2,-1,no
28,8,2,cellular,270,1,-1,no
40,8,2,cellular,15,3,-1,no
51,5,3,unknown,30,1,-1,no
47,1,1,unknown,134,1,-1,no
31,11,1,unknown,24,18,-1,no
43,8,2,cellular,51,1,311,no
26,10,3,cellular,637,1,-1,yes
28,2,2,cellular,322,1,-1,no
33,8,2,cellular,256,1,359,no
35,5,3,cellular,168,2,364,no
46,1,2,unknown,646,3,-1,yes
55,1,2,unknown,187,6,-1,no
46,7,3,unknown,236,3,-1,no
43,2,1,unknown,420,4,-1,no
24,7,3,cellular,134,2,-1,no
22,1,2,cellular,564,3,-1,no
38,5,3,cellular,59,3,-1,no
47,2,1,telephone,49,3,-1,no
42,5,3,unknown,161,3,-1,no
43,10,2,unknown,516,9,-1,no
53,10,2,unknown,190,6,-1,no
34,2,1,cellular,372,2,371,no
40,5,3,cellular,11,8,-1,no
27,8,2,unknown,352,2,-1,no
61,6,2,unknown,88,3,-1,no
55,8,2,unknown,88,2,-1,no
52,10,2,unknown,73,7,-1,no
47,5,3,unknown,246,1,-1,no
43,2,2,unknown,100,4,-1,no
34,5,3,cellular,160,1,277,no
34,5,3,cellular,80,3,352,no
45,1,2,cellular,20,5,-1,no
41,2,1,unknown,153,1,-1,no
45,1,2,unknown,71,2,-1,no
45,2,2,unknown,53,3,-1,no
25,10,2,cellular,333,1,330,no
49,2,2,cellular,167,2,373,no
44,5,3,unknown,74,1,-1,no
22,2,2,cellular,859,1,-1,yes
44,2,1,cellular,197,3,288,no
36,8,2,cellular,1002,4,-1,yes
27,8,2,unknown,312,6,-1,no
33,2,1,unknown,113,1,-1,no
55,12,4,unknown,73,5,-1,no
33,10,3,cellular,128,2,291,no
27,8,2,cellular,663,1,-1,yes
29,10,2,cellular,85,3,368,no
34,10,3,cellular,149,7,-1,no
34,8,2,cellular,121,3,-1,no
33,2,2,unknown,558,6,-1,no
49,2,1,unknown,291,2,-1,no
28,9,3,cellular,176,1,-1,no
39,2,2,cellular,15,9,-1,no
46,8,2,unknown,504,3,-1,no
55,2,2,unknown,100,1,-1,no
51,2,2,unknown,241,2,-1,no
32,1,3,cellular,58,1,352,no
32,8,2,telephone,45,2,-1,no
41,2,2,cellular,342,2,-1,no
39,1,2,cellular,611,5,-1,yes
53,5,3,unknown,523,2,-1,no
39,2,1,cellular,259,1,-1,no
39,2,2,cellular,157,4,-1,no
30,2,1,cellular,148,1,345,no
56,10,2,cellular,301,1,368,no
51,5,3,cellular,404,1,-1,no
39,10,2,cellular,237,2,-1,no
27,1,3,cellular,157,2,351,no
33,2,2,cellular,126,2,350,no
58,5,3,unknown,288,2,-1,no
50,3,1,unknown,651,32,-1,yes
40,2,1,unknown,191,4,-1,no
33,5,3,unknown,279,9,-1,no
59,1,2,unknown,263,4,-1,no
33,7,2,cellular,132,5,304,no
54,11,2,cellular,693,5,372,yes
46,5,3,cellular,77,4,-1,no
56,2,1,unknown,95,1,-1,no
54,5,3,unknown,809,3,-1,no
44,2,1,unknown,7,9,-1,no
33,10,2,cellular,49,3,-1,no
51,10,2,cellular,301,1,-1,no
42,11,1,unknown,155,6,-1,no
42,5,3,unknown,84,22,-1,no
42,2,2,cellular,306,4,365,no
40,10,2,cellular,16,8,351,no
29,2,2,cellular,132,2,359,no
