age,job_id,edu_id,contact,duration,campaign,pdays,outcome
47,5,3,cellular,113,1,-1,no
27,5,3,cellular,620,1,-1,no
54,10,2,cellular,89,2,-1,no
30,2,2,cellular,111,2,196,no
44,10,3,cellular,322,2,-1,no
30,8,2,cellular,326,1,244,no
35,2,2,cellular,251,3,265,no
35,10,2,cellular,456,1,205,no
35,2,2,cellular,114,1,-1,no
32,5,2,cellular,432,1,182,no
55,8,1,cellular,94,1,259,no
50,5,3,cellular,50,1,258,no
35,8,2,cellular,331,1,-1,no
35,1,3,cellular,309,1,197,no
37,5,2,cellular,293,2,162,no
35,5,3,cellular,372,1,-1,no
28,2,2,cellular,25,1,-1,no
45,1,1,cellular,503,2,224,no
54,1,2,cellular,46,1,-1,no
46,2,2,cellular,121,1,259,no
55,10,4,cellular,243,2,-1,no
34,10,2,cellular,136,1,262,no
34,11,1,cellular,157,1,-1,no
34,5,3,cellular,216,1,-1,no
34,5,3,cellular,392,1,-1,no
31,3,2,cellular,161,3,188,no
35,5,3,cellular,127,2,-1,no
36,10,2,cellular,29,1,266,no
34,1,2,cellular,169,1,-1,no
43,7,2,cellular,108,1,-1,no
26,5,3,cellular,66,2,262,no
34,5,3,cellular,133,2,185,no
58,5,2,cellular,147,1,195,no
52,10,2,cellular,189,1,248,no
51,4,1,cellular,51,1,-1,no
41,2,2,cellular,553,2,-1,no
28,10,2,cellular,72,1,261,no
33,8,3,cellular,692,2,-1,yes
50,6,2,cellular,380,2,-1,no
30,8,2,cellular,276,2,-1,no
32,5,3,cellular,131,1,127,no
29,2,3,cellular,212,1,-1,no
27,10,3,cellular,236,2,-1,no
26,8,2,cellular,268,1,-1,no
36,10,2,cellular,187,2,185,no
34,10,3,cellular,375,2,-1,no
27,2,2,cellular,123,2,205,no
59,5,2,cellular,219,2,259,no
39,2,2,cellular,593,4,-1,no
34,10,2,cellular,383,2,206,no
49,11,1,cellular,1917,2,-1,yes
32,5,3,cellular,215,3,-1,no
27,9,2,cellular,503,1,-1,no
28,10,3,cellular,188,3,-1,no
47,2,1,cellular,99,2,251,no
53,8,2,cellular,155,1,261,no
28,5,3,cellular,94,1,205,no
30,5,3,cellular,207,2,-1,no
50,7,2,cellular,197,2,244,no
31,7,3,cellular,184,1,-1,no
39,3,3,cellular,199,1,-1,no
26,10,2,cellular,240,1,182,no
46,1,2,cellular,1026,1,259,no
59,12,3,cellular,966,1,-1,no
37,11,2,cellular,222,1,-1,no
39,10,3,cellular,108,2,-1,no
30,1,2,cellular,253,1,-1,no
36,1,2,cellular,151,1,253,no
47,2,2,cellular,110,1,184,no
60,6,4,cellular,55,1,-1,no
30,3,3,cellular,83,2,-1,no
31,3,3,cellular,445,2,-1,no
26,9,2,cellular,220,1,-1,no
38,8,3,cellular,52,1,-1,no
28,8,2,cellular,914,2,-1,no
35,11,3,cellular,105,2,-1,no
48,5,1,cellular,166,2,-1,no
40,2,2,cellular,121,1,245,no
29,5,3,cellular,90,2,245,no
32,11,2,cellular,203,1,-1,no
31,5,3,telephone,82,1,-1,no
36,5,3,cellular,86,1,237,no
53,2,1,cellular,133,1,226,no
58,11,1,cellular,267,1,-1,no
33,1,2,cellular,111,1,247,no
45,5,3,cellular,128,1,192,no
40,1,2,cellular,83,1,-1,no
38,2,2,cellular,207,2,-1,no
39,5,3,cellular,118,5,196,no
49,4,3,cellular,149,1,-1,no
39,2,2,cellular,85,2,240,no
31,2,3,cellular,356,2,-1,no
37,5,3,cellular,147,2,-1,no
51,5,4,telephone,92,3,-1,no
31,5,3,cellular,100,1,170,no
38,3,3,cellular,103,1,247,no
50,2,1,cellular,309,2,224,no
32,2,1,cellular,489,3,182,no
39,10,2,cellular,585,2,246,no
51,5,3,telephone,121,1,244,no
52,11,1,cellular,141,1,-1,no
53,3,3,cellular,86,1,-1,no
28,7,3,cellular,379,1,192,no
28,3,4,cellular,113,1,-1,no
53,1,2,cellular,69,1,-1,no
31,10,3,cellular,106,1,161,no
54,6,3,cellular,89,1,-1,no
30,8,2,cellular,1139,2,255,no
26,11,1,cellular,239,1,-1,no
47,2,2,cellular,127,2,255,no
40,10,2,cellular,366,1,-1,no
33,8,2,cellular,578,1,-1,no
26,1,2,cellular,171,1,-1,no
33,10,2,cellular,127,1,-1,no
53,5,3,telephone,32,1,-1,no
31,5,3,cellular,266,1,-1,no
58,2,2,cellular,522,2,245,no
31,10,3,cellular,157,3,182,no
27,7,2,cellular,168,1,-1,no
46,2,2,cellular,79,2,265,no
30,10,2,cellular,142,2,-1,no
41,2,2,cellular,636,2,-1,no
60,6,2,cellular,177,2,-1,yes
36,10,3,cellular,150,1,189,no
55,10,2,cellular,84,3,183,no
28,1,2,cellular,282,1,248,no
58,6,3,cellular,181,1,-1,no
44,11,1,cellular,229,1,-1,no
31,2,2,cellular,653,3,-1,no
56,3,1,cellular,52,2,227,no
53,10,3,cellular,140,1,244,no
27,11,1,telephone,153,1,-1,no
38,5,3,cellular,151,2,-1,no
59,5,2,cellular,285,1,-1,no
31,10,2,cellular,293,2,160,no
31,8,3,cellular,93,1,254,no
30,1,2,cellular,372,1,-1,no
56,3,1,cellular,184,2,-1,no
57,6,2,telephone,267,2,-1,no
38,1,2,cellular,162,1,-1,no
32,1,2,cellular,320,1,185,no
27,1,2,cellular,123,2,-1,no
57,11,1,cellular,89,1,-1,no
32,5,3,cellular,181,1,-1,no
56,2,1,cellular,129,1,265,no
33,8,2,cellular,323,2,259,no
27,9,2,telephone,125,1,-1,no
40,10,2,cellular,261,1,182,no
57,1,2,cellular,52,1,245,no
40,10,2,cellular,155,2,245,no
59,10,2,cellular,34,1,-1,no
47,10,2,cellular,147,1,-1,no
57,5,3,cellular,462,2,234,no
45,2,1,cellular,249,3,-1,no
44,8,2,cellular,202,3,-1,no
53,4,1,cellular,82,2,-1,no
55,10,2,cellular,104,1,-1,no
32,8,2,cellular,140,1,-1,no
41,8,2,cellular,75,1,247,no
33,10,4,cellular,128,1,206,no
45,7,3,cellular,304,2,-1,no
26,8,2,telephone,393,2,-1,no
46,8,2,cellular,305,2,-1,no
30,7,4,cellular,213,3,190,no
34,5,3,cellular,159,7,98,no
48,8,2,cellular,451,1,197,no
57,6,2,cellular,246,1,-1,no
32,10,2,cellular,213,2,261,no
31,3,2,cellular,190,2,-1,no
35,10,2,cellular,381,1,247,no
44,7,2,cellular,227,1,-1,no
37,1,2,telephone,143,3,-1,no
53,10,2,cellular,67,1,247,no
35,1,2,cellular,41,1,184,no
29,5,3,cellular,103,2,-1,no
38,10,2,cellular,236,2,-1,no
54,1,2,telephone,179,1,206,no
60,10,2,telephone,123,1,185,no
29,11,2,cellular,298,3,-1,no
41,5,3,cellular,524,2,-1,no
34,2,2,telephone,53,1,266,no
34,1,2,cellular,89,1,260,no
39,5,3,cellular,126,2,238,no
26,10,2,cellular,90,1,-1,no
48,8,1,cellular,450,1,-1,no
41,5,3,cellular,278,2,-1,no
56,5,3,cellular,134,1,196,no
41,5,3,cellular,41,2,266,no
39,8,2,cellular,211,2,245,no
26,10,2,cellular,216,1,-1,no
30,5,3,cellular,305,1,223,no
52,12,3,cellular,184,2,-1,no
47,1,3,cellular,137,1,-1,no
48,7,3,cellular,223,1,-1,no
59,5,3,cellular,386,1,168,no
36,10,2,cellular,224,2,-1,no
28,10,2,cellular,161,2,265,no
57,10,2,cellular,73,2,-1,no
36,1,2,cellular,719,1,-1,no
33,8,2,cellular,241,1,266,no
42,2,1,cellular,305,2,261,no
32,8,2,cellular,96,1,-1,no
26,11,1,cellular,685,1,-1,no
29,1,2,cellular,220,1,-1,no
33,5,3,cellular,265,1,-1,no
37,1,2,cellular,79,1,-1,no
26,2,2,cellular,435,2,-1,no
