age,job_id,edu_id,contact,duration,campaign,pdays,outcome
53,2,2,cellular,173,1,164,no
33,5,3,cellular,257,1,262,no
42,10,2,cellular,259,1,-1,no
33,3,3,cellular,537,1,-1,no
26,7,3,cellular,168,3,-1,no
26,9,2,cellular,297,1,-1,no
45,10,2,cellular,227,1,246,no
36,5,3,cellular,227,1,261,no
60,10,2,cellular,139,1,171,no
32,2,1,cellular,696,1,-1,yes
42,8,2,cellular,168,1,-1,no
36,5,3,cellular,55,2,-1,no
30,1,2,cellular,55,2,-1,no
27,8,2,cellular,528,3,-1,no
35,11,2,cellular,374,1,-1,no
26,10,3,cellular,187,1,-1,no
35,5,2,cellular,79,1,-1,no
30,10,2,cellular,624,2,-1,no
32,10,2,cellular,750,3,-1,no
27,7,3,cellular,144,3,-1,no
30,8,2,cellular,196,1,237,no
59,11,4,cellular,645,1,-1,no
36,5,3,cellular,202,2,-1,no
40,11,2,cellular,95,1,-1,no
35,10,2,cellular,329,2,240,no
52,11,1,cellular,73,1,-1,no
38,11,3,cellular,316,1,-1,no
30,10,2,cellular,113,2,-1,no
37,5,3,cellular,41,2,261,no
41,1,2,cellular,125,1,-1,no
52,2,1,cellular,153,2,-1,no
28,11,3,cellular,238,1,-1,no
47,2,2,cellular,1101,1,-1,yes
46,6,1,cellular,133,1,-1,no
30,5,3,cellular,328,2,-1,no
38,5,3,cellular,527,1,-1,no
31,5,3,cellular,300,1,-1,no
59,5,3,cellular,36,1,188,no
30,2,2,cellular,100,1,-1,no
43,8,2,cellular,155,1,-1,no
45,2,1,cellular,182,2,-1,no
57,1,4,cellular,90,1,-1,no
36,10,3,cellular,313,1,120,yes
45,5,3,cellular,479,11,-1,yes
53,8,4,cellular,139,1,-1,no
34,7,3,telephone,31,3,-1,no
53,6,3,cellular,147,1,-1,no
55,6,2,cellular,636,1,-1,no
49,5,3,cellular,57,2,248,no
31,8,2,cellular,207,2,-1,no
40,5,3,cellular,1473,1,-1,yes
45,2,2,cellular,549,2,-1,no
31,8,2,cellular,224,2,-1,no
57,10,2,cellular,168,3,246,no
32,1,2,telephone,243,4,-1,no
43,7,3,cellular,153,4,-1,no
34,1,2,cellular,407,1,-1,no
27,2,1,cellular,283,1,-1,no
31,5,2,cellular,249,1,259,no
32,10,2,cellular,750,1,-1,yes
53,1,2,cellular,373,1,-1,no
27,10,2,cellular,107,3,-1,no
36,3,2,cellular,344,3,-1,no
34,5,3,cellular,354,1,197,no
32,11,2,cellular,177,1,-1,no
39,5,3,cellular,317,2,260,no
38,10,3,cellular,87,1,-1,no
36,3,3,cellular,99,1,227,no
27,10,2,cellular,205,1,-1,no
28,1,2,cellular,237,1,-1,no
41,1,2,cellular,58,1,266,no
33,5,3,cellular,348,1,-1,no
27,1,3,cellular,186,1,-1,no
32,2,2,cellular,364,2,-1,no
27,9,4,cellular,129,2,-1,no
33,1,2,cellular,483,2,266,no
28,1,2,cellular,254,3,142,yes
42,5,3,cellular,132,2,-1,no
29,7,3,cellular,122,1,-1,no
36,5,3,cellular,94,1,-1,no
38,5,3,telephone,208,1,247,no
30,10,3,cellular,166,2,-1,no
29,5,3,cellular,418,2,-1,no
38,2,2,telephone,191,2,-1,no
37,5,3,cellular,337,2,-1,no
39,2,2,cellular,325,2,260,no
54,1,2,telephone,283,4,195,no
29,5,3,cellular,61,1,265,no
27,11,2,cellular,394,1,-1,no
28,10,2,cellular,133,1,-1,no
43,5,3,cellular,376,2,-1,no
48,5,3,cellular,251,2,-1,no
26,5,3,telephone,145,2,164,no
29,11,2,cellular,151,1,-1,no
26,5,3,cellular,774,1,-1,no
44,3,2,cellular,367,3,-1,no
29,10,3,cellular,119,2,251,no
45,10,2,cellular,78,3,197,no
29,5,3,cellular,290,2,-1,no
47,6,2,cellular,489,1,-1,no
26,2,1,cellular,1165,1,-1,yes
29,1,2,cellular,344,1,-1,no
40,10,2,cellular,194,1,247,no
32,2,2,cellular,131,2,206,no
38,1,2,cellular,73,1,-1,no
33,5,3,cellular,57,1,-1,no
28,5,2,cellular,43,2,-1,no
53,7,1,cellular,78,2,-1,no
39,2,2,cellular,612,5,-1,no
37,11,2,cellular,124,1,-1,no
47,5,2,cellular,324,1,-1,no
57,5,3,cellular,100,2,247,no
39,3,3,cellular,81,1,240,no
37,2,2,cellular,163,2,-1,no
36,8,2,cellular,92,2,-1,no
28,10,2,cellular,389,2,254,no
56,4,1,cellular,94,2,-1,no
27,5,3,cellular,103,1,-1,no
28,9,3,cellular,356,1,255,no
