age,job_id,edu_id,contact,duration,campaign,pdays,outcome
52,10,2,telephone,384,1,91,no
55,5,1,cellular,328,2,94,yes
43,5,3,cellular,128,1,-1,no
46,5,3,cellular,56,2,-1,no
32,5,3,cellular,171,2,186,no
51,4,1,cellular,313,1,-1,no
69,6,2,telephone,101,1,-1,no
37,11,4,cellular,369,1,-1,no
60,6,2,cellular,520,1,-1,yes
31,10,3,cellular,293,1,93,yes
35,10,2,cellular,256,2,94,no
47,5,3,cellular,65,3,-1,no
65,4,1,cellular,112,7,-1,no
26,5,3,cellular,113,1,100,no
30,1,2,cellular,316,3,-1,yes
59,1,2,cellular,879,1,-1,yes
41,4,1,unknown,9,1,-1,no
