age,job_id,edu_id,contact,duration,campaign,pdays,outcome
66,4,1,telephone,290,2,-1,yes
28,7,3,cellular,122,3,-1,no
37,5,2,cellular,183,3,528,no
57,1,2,cellular,219,3,372,no
53,1,2,cellular,317,6,192,no
28,7,3,cellular,246,2,420,yes
23,9,2,cellular,84,1,183,yes
47,1,2,cellular,158,1,826,no
51,5,3,cellular,491,1,182,yes
64,6,3,cellular,632,2,-1,no
42,1,4,cellular,72,4,160,no
31,1,3,cellular,71,1,-1,no
38,5,3,cellular,322,1,-1,no
86,6,1,cellular,192,2,92,no
45,4,1,cellular,108,1,-1,no
36,2,3,cellular,183,1,91,no
32,10,3,cellular,216,1,57,yes
35,2,3,cellular,166,2,-1,no
27,10,2,telephone,301,1,93,yes
39,4,3,cellular,595,2,-1,no
