age,job_id,edu_id,contact,duration,campaign,pdays,outcome
37,5,3,cellular,354,1,-1,yes
30,3,3,cellular,157,3,-1,no
39,5,3,cellular,271,1,93,yes
39,10,2,cellular,554,2,-1,yes
26,9,2,cellular,223,1,94,yes
55,5,4,cellular,338,2,-1,yes
37,1,2,cellular,74,1,14,no
46,8,2,cellular,115,3,379,no
32,8,2,cellular,148,2,-1,yes
31,5,3,cellular,150,1,-1,no
54,5,3,cellular,264,2,94,no
38,5,3,cellular,580,3,-1,no
45,1,2,cellular,119,1,-1,no
60,2,2,cellular,190,1,-1,no
46,1,2,cellular,71,1,-1,no
45,1,2,cellular,582,1,95,yes
47,10,2,telephone,152,1,-1,no
27,9,2,cellular,190,1,-1,no
35,5,3,cellular,98,1,-1,no
27,5,3,cellular,685,1,101,yes
29,5,3,cellular,491,1,-1,yes
29,5,3,cellular,46,3,-1,no
32,10,3,cellular,796,1,109,yes
39,5,3,cellular,181,2,184,no
51,5,3,cellular,168,1,-1,no
57,10,2,cellular,105,2,-1,no
36,5,3,cellular,970,2,92,yes
58,5,3,cellular,121,1,-1,no
45,5,3,cellular,81,1,-1,no
39,10,2,cellular,86,1,93,no
59,8,2,cellular,320,1,-1,no
27,10,2,cellular,449,1,-1,yes
31,8,2,cellular,100,1,-1,no
45,2,2,cellular,204,1,-1,no
59,5,3,cellular,239,1,-1,no
46,5,3,cellular,114,1,60,no
31,8,2,cellular,394,1,-1,no
