age,job_id,edu_id,contact,duration,campaign,pdays,outcome
40,7,2,cellular,767,12,-1,no
36,3,3,telephone,124,12,-1,no
44,1,2,cellular,1669,2,-1,yes
36,5,1,telephone,179,3,-1,no
31,1,2,cellular,77,3,-1,no
49,5,3,cellular,225,2,-1,no
33,1,2,cellular,425,3,-1,no
39,4,1,cellular,377,3,-1,no
47,2,2,cellular,157,3,-1,no
40,1,2,cellular,223,3,-1,no
31,10,2,cellular,126,6,-1,no
51,2,1,telephone,120,3,-1,no
40,2,2,cellular,204,3,-1,no
41,10,2,cellular,53,8,-1,no
43,2,1,cellular,124,3,-1,no
39,2,2,cellular,149,4,-1,no
32,5,3,cellular,460,3,-1,no
42,5,3,cellular,455,3,-1,no
41,10,2,cellular,140,2,-1,no
45,10,2,cellular,108,6,-1,no
28,5,2,cellular,1271,2,-1,no
35,4,1,cellular,84,2,-1,no
34,5,3,cellular,56,3,-1,no
36,2,2,cellular,135,2,-1,no
39,5,2,cellular,77,2,-1,no
55,1,2,cellular,512,3,-1,no
27,2,2,cellular,116,3,-1,no
35,2,2,cellular,330,2,-1,no
36,1,2,cellular,80,2,-1,no
48,2,4,telephone,211,3,-1,no
49,8,1,cellular,171,4,-1,no
46,5,2,cellular,104,2,-1,no
31,10,2,cellular,229,3,-1,no
29,1,2,cellular,136,6,-1,no
43,10,2,cellular,341,3,-1,no
55,1,1,cellular,276,3,-1,no
51,10,3,cellular,400,3,-1,no
32,10,3,cellular,86,3,-1,no
54,1,4,cellular,191,3,-1,no
59,2,1,telephone,160,10,-1,no
36,2,2,cellular,133,3,-1,no
41,10,2,cellular,397,2,-1,yes
48,2,2,cellular,549,3,-1,no
52,1,1,cellular,218,3,-1,no
30,10,2,cellular,133,3,-1,no
50,5,3,cellular,68,3,-1,no
41,10,3,cellular,257,4,-1,no
49,10,2,telephone,198,5,-1,no
43,11,3,cellular,568,8,-1,no
43,2,2,cellular,324,2,-1,no
37,1,2,cellular,235,3,-1,no
38,1,2,cellular,356,3,-1,no
41,2,1,cellular,137,3,-1,no
47,1,2,cellular,77,2,-1,no
34,2,1,cellular,326,11,-1,no
43,7,2,cellular,335,4,-1,no
51,5,3,cellular,78,3,-1,no
59,6,2,cellular,127,3,-1,no
40,5,3,cellular,109,8,-1,no
42,10,2,cellular,285,2,-1,no
31,8,2,cellular,97,2,-1,no
33,8,3,cellular,231,2,-1,no
43,2,3,cellular,74,2,-1,no
54,5,2,cellular,219,3,-1,no
45,8,1,cellular,179,2,-1,no
29,5,3,cellular,192,2,-1,no
39,3,3,cellular,111,2,-1,no
57,10,1,cellular,103,4,-1,no
32,5,3,cellular,121,3,-1,no
30,2,2,cellular,465,3,-1,no
31,10,2,cellular,347,4,-1,no
29,10,2,cellular,131,4,-1,no
32,5,3,cellular,79,3,-1,no
36,2,2,telephone,821,3,-1,no
58,10,2,cellular,643,2,-1,no
56,2,2,unknown,71,1,-1,no
29,10,3,cellular,113,3,-1,no
29,4,2,cellular,76,2,-1,no
34,10,3,cellular,604,1,-1,yes
32,2,2,cellular,331,2,-1,no
86,6,1,telephone,247,1,180,yes
46,5,3,cellular,247,2,-1,no
34,5,3,cellular,64,3,-1,no
33,1,2,cellular,250,3,-1,no
36,4,1,cellular,565,4,-1,no
51,4,1,cellular,333,2,-1,no
60,5,1,telephone,113,3,-1,no
50,5,3,telephone,111,3,-1,no
31,10,2,cellular,444,3,-1,yes
35,10,2,cellular,460,3,-1,no
31,2,2,cellular,387,2,-1,no
55,5,3,telephone,79,3,-1,no
40,2,2,cellular,297,3,-1,no
60,6,2,cellular,96,2,-1,no
33,8,2,cellular,163,2,-1,no
34,5,3,cellular,68,3,-1,no
58,7,3,cellular,145,2,-1,no
50,2,1,cellular,111,3,-1,no
35,2,2,cellular,334,3,-1,no
46,2,2,cellular,36,2,-1,no
23,9,2,cellular,603,1,-1,yes
37,5,3,cellular,122,2,-1,no
35,4,1,cellular,340,3,-1,no
73,5,3,cellular,169,2,-1,yes
34,1,2,cellular,194,3,-1,no
34,8,2,cellular,78,4,-1,no
36,2,1,unknown,12,3,-1,no
29,2,2,cellular,611,2,-1,no
31,8,2,cellular,328,2,-1,no
49,8,2,telephone,162,3,-1,no
35,5,3,cellular,124,3,-1,no
44,2,2,cellular,51,2,-1,no
52,7,2,cellular,245,3,-1,no
47,10,2,telephone,81,2,-1,no
40,8,2,cellular,123,3,-1,no
60,2,2,cellular,64,2,-1,no
50,10,2,cellular,171,3,-1,no
33,10,3,cellular,110,3,-1,no
28,10,2,cellular,158,3,-1,no
48,2,2,cellular,304,4,-1,no
50,10,2,cellular,130,3,-1,no
35,10,2,telephone,167,4,-1,no
29,2,1,cellular,135,3,-1,no
29,10,4,cellular,140,2,-1,no
58,2,1,cellular,306,2,-1,no
25,2,2,cellular,61,2,-1,no
30,8,2,cellular,41,2,-1,no
55,2,1,telephone,252,4,-1,no
35,8,2,telephone,102,14,-1,no
45,5,3,cellular,66,2,-1,no
43,5,3,cellular,1153,3,-1,yes
43,10,2,cellular,557,5,-1,no
34,5,3,cellular,105,3,-1,no
40,2,1,cellular,106,4,-1,no
29,8,2,cellular,246,2,-1,no
30,7,2,cellular,209,2,-1,no
42,8,4,cellular,129,2,-1,no
40,2,4,cellular,699,3,-1,no
46,1,2,unknown,18,1,-1,no
32,2,2,cellular,334,3,-1,no
37,8,2,cellular,330,4,-1,no
49,2,1,telephone,236,2,-1,no
37,10,2,cellular,392,4,-1,no
