age,job_id,edu_id,contact,duration,campaign,pdays,outcome
45,10,4,cellular,75,2,42,no
51,3,3,cellular,79,2,-1,yes
31,7,2,cellular,845,1,152,no
46,7,3,cellular,182,1,-1,no
61,7,3,cellular,210,1,182,yes
34,1,2,cellular,98,1,-1,no
62,5,3,cellular,78,3,-1,no
55,3,2,cellular,306,1,67,no
26,2,2,cellular,194,1,92,yes
62,6,2,cellular,896,1,57,yes
48,10,2,cellular,169,1,134,no
28,2,2,cellular,285,1,120,no
76,6,1,telephone,120,1,-1,no
59,11,2,cellular,78,1,216,no
67,5,3,cellular,411,2,-1,yes
83,6,1,telephone,1003,3,-1,yes
74,6,3,telephone,200,2,-1,no
29,7,3,cellular,190,1,92,yes
