35,self-employed,tertiary,cellular,428,2,336,no
80,retired,secondary,cellular,87,3,-1,no
46,unknown,tertiary,cellular,397,2,342,no
33,management,tertiary,cellular,203,3,94,no
26,technician,secondary,cellular,1013,3,276,no
25,technician,secondary,cellular,300,3,-1,no
54,services,secondary,cellular,155,2,-1,no
34,management,tertiary,cellular,196,2,455,yes
34,management,secondary,cellular,868,3,342,yes
59,technician,secondary,unknown,25,1,-1,no
76,housemaid,primary,cellular,90,4,-1,no
32,technician,tertiary,cellular,100,8,95,no
65,retired,unknown,cellular,245,2,-1,no
37,blue-collar,unknown,cellular,209,1,542,no
55,technician,unknown,cellular,108,3,277,yes
53,admin.,secondary,cellular,317,1,180,yes
63,management,tertiary,cellular,341,2,392,yes
32,unemployed,secondary,cellular,486,1,286,no
24,student,secondary,cellular,135,7,108,no
33,student,unknown,cellular,308,1,109,no
33,management,tertiary,cellular,153,4,129,no
38,technician,tertiary,telephone,141,2,185,no
37,management,tertiary,cellular,428,2,272,yes
30,student,secondary,cellular,226,3,188,no
36,technician,secondary,cellular,258,1,-1,no
