age,job_id,edu_id,contact,duration,campaign,pdays,outcome
34,9,4,cellular,442,2,292,no
32,10,3,cellular,181,1,320,no
22,10,2,unknown,53,4,-1,no
32,5,3,cellular,883,1,674,no
27,2,2,unknown,498,2,-1,yes
40,5,3,unknown,41,2,-1,no
48,1,2,cellular,248,1,89,no
63,6,2,cellular,206,1,-1,no
36,5,3,cellular,339,1,183,yes
56,2,4,unknown,54,3,-1,no
29,2,2,unknown,123,2,-1,no
71,6,2,cellular,201,1,-1,no
55,10,2,unknown,364,2,-1,no
33,5,3,cellular,342,2,107,yes
66,5,3,cellular,971,2,-1,no
25,2,2,unknown,95,3,-1,no
26,2,2,unknown,82,5,-1,no
30,2,2,cellular,1407,1,-1,yes
55,6,1,unknown,655,4,-1,no
