age,job_id,edu_id,contact,duration,campaign,pdays,outcome
30,5,2,cellular,548,1,-1,no
50,11,2,telephone,1606,1,-1,no
52,6,2,cellular,104,1,-1,no
44,1,2,cellular,57,1,-1,no
45,10,2,cellular,200,1,-1,no
57,5,3,telephone,14,1,-1,no
58,8,2,telephone,292,1,-1,no
31,5,3,cellular,578,1,-1,no
35,10,2,cellular,199,1,-1,no
48,5,2,cellular,195,1,-1,no
45,5,3,cellular,42,2,-1,no
34,5,3,cellular,101,2,129,no
54,10,4,telephone,37,2,-1,no
48,1,2,cellular,123,1,164,no
42,11,2,cellular,77,2,-1,no
41,5,3,cellular,98,1,-1,no
57,5,2,telephone,340,2,109,no
49,5,3,cellular,325,2,-1,no
32,8,4,cellular,1132,2,-1,yes
62,5,3,cellular,140,3,97,no
57,2,2,telephone,508,4,-1,no
50,3,2,cellular,344,1,-1,no
36,2,2,cellular,273,2,131,no
29,11,1,cellular,309,3,208,yes
47,5,2,cellular,564,2,-1,no
46,5,3,cellular,106,1,-1,no
38,5,3,unknown,609,2,101,no
48,10,4,cellular,499,2,195,no
49,10,2,cellular,454,1,-1,yes
55,6,2,cellular,761,1,-1,yes
52,5,3,cellular,412,1,-1,no
59,1,2,telephone,273,2,-1,no
45,10,2,cellular,62,1,131,no
53,8,1,cellular,182,3,-1,no
43,2,2,cellular,732,1,171,no
49,1,2,cellular,201,1,-1,no
58,2,2,cellular,220,4,109,no
42,10,2,cellular,172,3,-1,no
48,10,1,cellular,44,1,-1,no
41,11,3,cellular,165,1,-1,no
38,5,3,cellular,146,1,104,no
37,5,2,cellular,1789,1,-1,yes
55,5,2,cellular,135,1,-1,no
37,1,3,cellular,397,2,-1,no
52,5,3,cellular,381,1,117,no
43,10,2,cellular,103,2,193,no
36,8,2,cellular,94,1,-1,no
36,2,2,cellular,166,1,181,no
38,5,3,cellular,240,1,181,no
38,11,3,cellular,167,3,-1,no
30,5,3,cellular,104,3,-1,no
56,5,3,cellular,105,1,-1,no
50,10,2,cellular,170,2,-1,no
35,1,2,cellular,70,3,-1,no
37,5,3,cellular,116,2,196,no
59,5,3,cellular,226,2,-1,no
50,5,3,cellular,141,3,-1,no
58,12,2,cellular,111,1,188,no
40,2,1,cellular,375,1,-1,no
42,1,2,telephone,106,1,-1,no
49,1,2,telephone,291,3,-1,no
25,10,2,cellular,386,2,-1,yes
71,6,1,cellular,456,2,-1,yes
53,1,2,cellular,113,3,132,no
37,5,3,cellular,142,1,-1,no
45,10,2,cellular,433,1,-1,no
38,5,2,cellular,62,1,-1,no
51,8,2,cellular,150,1,-1,no
23,9,3,cellular,266,1,-1,yes
30,5,3,cellular,375,1,-1,no
40,8,2,cellular,68,2,173,no
59,5,3,cellular,90,2,110,no
52,2,2,cellular,125,1,-1,no
56,6,2,cellular,38,1,172,no
35,5,3,unknown,108,1,-1,no
38,3,2,cellular,258,1,-1,no
52,5,3,cellular,268,2,-1,no
32,10,2,cellular,114,1,-1,no
53,5,3,cellular,226,1,184,yes
57,5,3,cellular,123,1,-1,no
58,3,2,cellular,430,1,-1,no
41,10,2,cellular,386,2,-1,no
52,5,3,cellular,164,2,-1,no
33,7,3,cellular,295,1,-1,no
43,5,3,cellular,374,1,186,no
59,7,3,cellular,409,2,-1,yes
39,1,1,cellular,106,1,-1,no
59,5,3,cellular,690,1,123,no
35,7,3,cellular,46,1,-1,no
35,1,2,cellular,86,2,-1,no
54,10,2,cellular,120,1,171,no
42,8,2,cellular,71,1,186,no
36,5,3,cellular,184,1,193,no
35,10,3,cellular,273,2,-1,no
55,7,3,cellular,252,3,-1,no
49,3,3,cellular,42,2,188,no
55,4,2,telephone,762,1,-1,no
51,8,2,cellular,214,1,-1,no
42,11,4,telephone,725,1,119,no
41,5,3,cellular,99,1,151,no
38,1,2,telephone,599,2,158,no
41,1,1,cellular,487,1,-1,no
58,6,2,cellular,100,1,-1,no
40,1,2,cellular,57,1,-1,no
36,1,2,cellular,581,3,-1,no
53,6,2,cellular,53,1,-1,no
49,6,2,cellular,527,1,-1,no
49,8,2,telephone,96,1,-1,no
48,2,1,cellular,479,1,-1,no
32,1,2,cellular,159,2,195,no
40,8,4,telephone,206,1,-1,no
43,8,2,cellular,387,1,-1,no
51,10,2,cellular,35,1,-1,no
54,1,2,telephone,40,1,-1,no
50,5,3,cellular,259,1,-1,no
31,10,2,cellular,326,2,-1,no
46,2,1,cellular,332,1,-1,no
47,2,2,cellular,179,1,-1,no
58,5,3,cellular,191,2,-1,no
42,2,4,cellular,359,2,-1,no
48,10,2,cellular,318,1,-1,no
37,10,2,cellular,56,1,-1,no
33,5,2,cellular,407,1,-1,no
35,5,3,cellular,104,1,-1,no
32,5,3,unknown,76,1,-1,no
47,5,3,cellular,55,1,-1,no
37,3,3,cellular,349,1,-1,no
38,2,1,cellular,78,2,193,no
44,2,2,cellular,139,3,-1,no
45,3,2,cellular,652,2,126,yes
37,5,3,cellular,44,1,123,no
35,10,3,cellular,74,1,167,no
42,10,3,cellular,38,1,115,no
58,6,2,cellular,1449,1,-1,no
51,7,3,cellular,233,3,-1,no
43,8,2,cellular,57,4,119,no
33,10,3,cellular,238,1,-1,no
56,8,1,cellular,303,2,-1,no
36,5,3,cellular,70,1,166,no
26,12,2,unknown,44,1,-1,no
