age,job_id,edu_id,contact,duration,campaign,pdays,outcome
43,10,2,unknown,75,2,-1,no
52,6,1,unknown,85,1,-1,no
38,8,2,unknown,69,6,-1,no
41,10,2,unknown,171,2,-1,no
44,2,1,unknown,61,1,-1,no
31,8,2,cellular,337,3,-1,no
57,2,2,unknown,589,1,-1,no
35,1,2,unknown,274,2,-1,no
40,11,1,unknown,317,1,-1,no
59,6,3,unknown,329,4,-1,no
58,4,3,unknown,112,1,-1,no
41,1,2,unknown,196,1,-1,no
35,8,2,unknown,479,4,-1,no
30,5,3,unknown,174,9,-1,no
44,7,3,unknown,138,4,-1,no
35,7,2,unknown,438,5,-1,no
35,11,1,unknown,330,3,-1,no
56,5,2,unknown,55,1,-1,no
47,1,2,unknown,240,2,-1,no
38,8,2,unknown,152,2,-1,no
52,4,1,unknown,199,1,-1,no
37,2,1,unknown,65,1,-1,no
40,5,2,unknown,248,4,-1,no
36,10,2,unknown,287,1,-1,no
56,5,3,unknown,184,5,-1,no
47,2,1,unknown,168,1,-1,no
38,2,2,unknown,37,1,-1,no
25,1,2,unknown,271,3,-1,no
37,12,4,unknown,63,1,-1,no
50,1,2,cellular,722,2,-1,no
50,6,1,unknown,51,1,-1,no
38,2,1,unknown,553,2,-1,no
57,4,2,unknown,329,3,-1,no
80,6,2,telephone,712,1,64,yes
44,1,2,unknown,60,1,-1,no
49,5,2,unknown,156,2,-1,no
44,5,3,unknown,125,1,-1,no
44,10,2,unknown,252,3,-1,no
53,2,1,unknown,112,1,-1,no
31,5,3,cellular,192,1,93,yes
36,5,3,unknown,91,1,-1,no
36,5,3,unknown,217,1,-1,no
35,2,2,unknown,130,2,-1,no
63,6,1,cellular,251,1,-1,yes
51,6,1,unknown,86,2,-1,no
34,4,3,unknown,311,2,-1,no
36,2,4,unknown,378,1,-1,no
44,5,3,unknown,58,1,-1,no
38,2,2,unknown,80,3,-1,no
51,10,3,unknown,149,2,-1,no
55,4,1,unknown,559,1,-1,no
45,8,1,unknown,349,2,-1,no
57,8,2,unknown,106,1,-1,no
58,4,1,unknown,174,1,-1,no
48,2,1,unknown,940,1,-1,yes
49,4,2,unknown,493,2,-1,no
43,8,2,unknown,149,1,-1,no
37,1,2,unknown,89,1,-1,no
48,5,1,unknown,181,1,-1,no
35,4,4,unknown,376,3,-1,no
35,10,3,unknown,400,1,-1,no
42,5,1,unknown,108,1,-1,no
50,3,3,unknown,117,1,-1,no
47,6,2,unknown,529,1,-1,no
40,2,1,unknown,100,5,-1,no
59,4,1,unknown,332,1,-1,no
47,10,3,unknown,100,1,-1,no
45,4,1,unknown,331,6,-1,no
38,4,1,unknown,242,4,-1,no
25,5,3,cellular,98,3,-1,no
46,2,1,unknown,94,13,-1,no
35,1,2,unknown,71,2,-1,no
45,10,2,unknown,152,4,-1,no
54,6,1,unknown,42,2,-1,no
39,2,1,unknown,140,1,-1,no
54,5,3,unknown,514,3,-1,no
38,2,2,unknown,254,1,-1,no
43,2,1,unknown,96,6,-1,no
52,11,2,unknown,123,1,-1,no
38,1,2,unknown,214,1,-1,no
39,1,2,unknown,155,3,-1,no
46,4,2,unknown,79,1,-1,no
57,11,1,unknown,540,1,-1,no
42,1,2,unknown,148,3,-1,no
39,5,3,unknown,90,4,-1,no
50,5,3,cellular,103,4,-1,no
37,2,1,unknown,172,2,-1,no
41,2,1,unknown,139,1,-1,no
39,5,3,unknown,77,1,-1,no
55,5,2,unknown,255,1,-1,no
36,3,4,unknown,557,2,-1,no
45,1,2,unknown,346,2,-1,no
36,8,2,cellular,150,1,92,yes
38,5,2,unknown,100,7,-1,no
38,10,1,unknown,491,6,-1,yes
45,4,2,unknown,126,3,-1,no
45,4,3,unknown,100,1,-1,no
41,5,3,unknown,388,12,-1,no
47,11,2,unknown,169,1,-1,no
49,5,1,unknown,232,1,-1,no
60,5,1,unknown,313,1,-1,no
54,4,1,unknown,117,2,-1,no
40,10,2,unknown,24,1,-1,no
46,2,1,unknown,579,4,-1,no
51,1,4,unknown,80,3,-1,no
43,8,2,unknown,216,2,-1,no
57,8,1,unknown,144,3,-1,no
