age,job_id,edu_id,contact,duration,campaign,pdays,outcome
71,6,1,cellular,657,2,-1,no
40,10,2,cellular,169,1,103,no
74,6,1,telephone,251,2,535,no
29,5,3,cellular,143,2,587,yes
75,6,1,cellular,228,1,185,no
33,2,1,telephone,390,2,-1,yes
31,5,3,cellular,153,1,104,yes
29,5,4,cellular,106,1,-1,no
76,6,2,telephone,994,3,-1,no
49,10,3,cellular,225,1,91,yes
28,1,2,cellular,1334,2,-1,yes
34,5,3,cellular,99,2,135,no
67,6,2,cellular,452,5,195,yes
28,10,3,cellular,177,1,-1,no
39,1,2,cellular,574,3,-1,yes
61,4,1,cellular,270,3,202,yes
23,9,2,cellular,267,1,-1,no
40,10,3,cellular,1702,3,105,yes
