age,job_id,edu_id,contact,duration,campaign,pdays,outcome
52,11,2,cellular,153,1,92,yes
42,8,3,cellular,151,1,183,no
38,5,3,cellular,49,3,-1,no
37,8,2,cellular,77,1,279,no
38,11,3,cellular,100,1,-1,no
39,10,2,cellular,691,2,180,yes
44,10,2,cellular,118,2,-1,no
33,7,3,cellular,208,2,-1,no
34,1,2,cellular,97,1,85,yes
60,6,2,cellular,234,1,183,yes
58,5,2,cellular,135,2,92,yes
35,10,3,cellular,278,3,187,yes
38,1,3,cellular,201,1,182,no
66,11,1,telephone,207,11,-1,no
43,5,3,cellular,147,1,-1,yes
47,1,2,cellular,86,2,93,no
32,9,3,telephone,402,3,-1,yes
34,5,3,cellular,314,2,156,yes
25,5,3,cellular,52,9,-1,no
24,7,4,cellular,122,1,-1,no
55,10,2,cellular,169,1,183,yes
