33,management,tertiary,cellular,250,3,-1,yes
84,retired,secondary,telephone,679,1,313,yes
26,blue-collar,secondary,cellular,1141,1,209,yes
33,admin.,tertiary,cellular,83,4,-1,no
47,technician,secondary,cellular,193,1,220,no
70,retired,primary,cellular,433,1,-1,no
38,self-employed,secondary,cellular,112,2,-1,no
43,management,tertiary,cellular,206,2,196,yes
39,technician,tertiary,cellular,315,1,210,yes
27,services,secondary,telephone,824,1,193,yes
25,technician,tertiary,cellular,400,3,-1,yes
36,services,secondary,cellular,256,1,-1,no
28,management,tertiary,cellular,1472,1,143,no
35,technician,tertiary,cellular,137,1,122,no
38,admin.,secondary,cellular,473,2,216,yes
44,management,unknown,cellular,893,1,-1,yes
