age,job_id,edu_id,contact,duration,campaign,pdays,outcome
30,2,1,unknown,351,1,-1,no
52,1,2,unknown,153,1,-1,no
26,2,2,unknown,48,2,-1,no
37,5,3,unknown,162,10,-1,no
44,2,2,unknown,87,5,-1,no
42,4,1,unknown,107,2,-1,no
50,8,2,unknown,169,1,-1,no
40,10,3,unknown,198,1,-1,no
28,8,4,unknown,8,2,-1,no
28,5,2,unknown,123,2,-1,no
30,5,3,unknown,88,51,-1,no
47,1,2,unknown,82,3,-1,no
25,2,2,unknown,360,2,-1,no
52,8,2,unknown,215,3,-1,no
23,2,2,unknown,180,1,-1,no
23,9,2,unknown,134,3,-1,no
53,10,2,cellular,472,1,90,yes
31,2,2,unknown,178,5,-1,no
27,2,2,unknown,65,3,-1,no
24,1,2,unknown,99,26,-1,no
49,2,1,unknown,81,1,-1,no
47,2,2,unknown,62,2,-1,no
31,7,2,unknown,285,1,-1,no
51,5,3,unknown,458,4,-1,no
55,8,2,unknown,156,1,-1,no
35,10,2,unknown,85,4,-1,no
55,10,2,unknown,61,4,-1,no
58,6,1,unknown,35,1,-1,no
44,5,3,unknown,457,5,-1,no
50,2,2,unknown,219,1,-1,no
50,8,2,unknown,380,1,-1,no
29,5,3,unknown,387,1,-1,no
42,5,3,unknown,88,6,-1,no
23,8,1,unknown,249,2,-1,no
46,8,2,unknown,579,1,-1,no
27,1,2,unknown,217,2,-1,no
48,10,2,unknown,71,1,-1,no
49,5,3,unknown,298,1,-1,no
29,10,2,unknown,314,1,-1,no
41,5,3,unknown,110,1,-1,no
32,2,1,unknown,313,2,-1,no
35,1,2,unknown,175,2,-1,no
27,1,2,unknown,311,2,-1,no
48,2,2,unknown,21,2,-1,no
42,5,2,unknown,112,1,-1,no
60,1,4,unknown,529,3,-1,no
34,2,1,unknown,3078,4,-1,no
47,8,2,unknown,193,6,-1,no
46,5,2,unknown,86,7,-1,no
60,1,2,unknown,256,1,-1,no
34,8,2,unknown,115,4,-1,no
23,10,4,unknown,374,6,-1,no
40,2,2,unknown,349,2,-1,no
40,2,2,unknown,174,2,-1,no
46,10,4,unknown,158,5,-1,no
38,2,1,unknown,218,1,-1,no
49,2,1,unknown,400,2,-1,no
26,1,2,unknown,128,3,-1,no
47,2,4,unknown,79,19,-1,no
52,1,2,unknown,147,3,-1,no
52,2,2,unknown,107,2,-1,no
61,2,1,unknown,158,2,-1,no
27,2,2,unknown,105,1,-1,no
30,10,2,cellular,212,2,-1,yes
46,5,1,unknown,221,2,-1,no
40,1,2,unknown,127,1,-1,no
28,10,2,unknown,267,1,-1,no
42,11,2,unknown,13,1,-1,no
34,7,2,unknown,248,3,-1,no
51,10,2,unknown,318,1,-1,no
50,2,2,unknown,234,13,-1,no
30,2,1,unknown,122,6,-1,no
46,2,1,unknown,122,2,-1,no
45,2,2,unknown,125,5,-1,no
45,2,2,unknown,221,2,-1,no
42,5,3,unknown,49,2,-1,no
54,1,2,unknown,258,1,-1,no
38,8,3,unknown,138,1,-1,no
29,8,2,unknown,104,2,-1,no
38,3,2,unknown,144,2,-1,no
53,5,1,unknown,195,4,-1,no
29,8,2,unknown,171,2,-1,no
27,10,1,unknown,445,2,-1,no
49,5,3,unknown,310,2,-1,no
32,11,2,unknown,68,1,-1,no
36,10,2,unknown,165,5,-1,no
45,2,2,unknown,37,1,-1,no
26,2,2,unknown,260,1,-1,no
57,5,3,unknown,97,2,-1,no
31,2,2,unknown,1022,4,-1,yes
30,10,3,unknown,967,6,-1,yes
34,2,1,unknown,165,1,-1,no
43,2,1,unknown,112,7,-1,no
25,2,2,unknown,126,3,-1,no
51,8,1,unknown,131,1,-1,no
38,1,2,unknown,147,2,-1,no
43,8,2,unknown,277,3,-1,no
32,2,2,unknown,503,2,-1,no
24,2,2,unknown,202,1,-1,no
34,2,2,unknown,194,5,-1,no
55,2,2,unknown,166,1,-1,no
20,2,1,unknown,238,3,-1,no
38,5,3,unknown,197,4,-1,no
24,2,4,unknown,345,1,-1,no
27,2,2,unknown,265,5,-1,no
44,3,2,unknown,468,1,-1,no
56,2,2,unknown,264,1,-1,no
31,2,1,unknown,488,3,-1,no
52,2,1,unknown,298,2,-1,no
28,2,2,unknown,190,1,-1,no
45,5,3,unknown,194,3,-1,no
40,5,3,unknown,181,1,-1,no
40,8,2,unknown,183,7,-1,no
54,8,2,unknown,221,4,-1,no
49,10,2,unknown,114,2,-1,no
49,2,2,unknown,571,1,-1,no
37,10,2,unknown,229,3,-1,no
32,8,2,unknown,343,2,-1,no
36,1,2,unknown,103,4,-1,no
38,8,2,unknown,143,1,-1,no
38,5,3,unknown,492,9,-1,no
33,2,2,unknown,364,1,-1,no
40,5,3,unknown,151,1,-1,no
49,2,2,unknown,173,5,-1,no
40,2,2,unknown,192,1,-1,no
24,10,2,unknown,23,1,-1,no
60,5,3,unknown,134,2,-1,no
41,2,1,unknown,19,5,-1,no
31,2,2,unknown,287,1,-1,no
51,5,3,unknown,183,2,-1,no
30,10,2,unknown,798,1,-1,no
27,10,2,unknown,188,2,-1,no
28,2,2,unknown,211,2,-1,no
52,3,3,unknown,214,3,-1,no
22,2,2,unknown,123,1,-1,no
38,2,2,unknown,105,2,-1,no
41,2,1,unknown,89,1,-1,no
32,8,2,unknown,180,9,-1,no
53,2,1,unknown,73,1,-1,no
34,10,3,unknown,546,12,-1,no
31,1,2,unknown,34,9,-1,no
44,8,2,unknown,134,3,-1,no
49,10,3,unknown,168,4,-1,no
29,5,3,unknown,329,1,-1,no
45,2,2,unknown,211,2,-1,no
49,8,2,unknown,58,10,-1,no
43,1,2,unknown,546,2,-1,no
42,8,2,unknown,136,2,-1,no
54,2,1,unknown,312,1,-1,no
30,2,2,unknown,127,5,-1,no
21,9,4,unknown,53,1,-1,no
39,5,3,unknown,138,8,-1,no
48,2,1,unknown,622,2,-1,no
34,2,2,unknown,187,3,-1,no
53,5,1,unknown,179,9,-1,no
47,2,4,unknown,18,14,-1,no
34,8,2,unknown,343,1,-1,no
41,10,2,unknown,579,5,-1,yes
42,3,1,unknown,156,5,-1,no
28,2,2,unknown,263,1,-1,no
28,9,3,unknown,36,1,-1,no
32,2,2,unknown,191,4,-1,no
34,10,2,unknown,1203,3,-1,no
44,7,3,unknown,332,10,-1,no
52,8,4,unknown,85,3,-1,no
35,2,2,unknown,268,3,-1,no
43,2,2,unknown,411,1,-1,no
45,5,4,unknown,124,63,-1,no
40,2,1,unknown,84,3,-1,no
