age,job_id,edu_id,contact,duration,campaign,pdays,outcome
57,4,3,cellular,142,2,-1,no
55,10,2,cellular,138,1,-1,no
42,10,2,cellular,91,2,-1,no
68,6,3,cellular,651,1,1,yes
42,10,3,cellular,148,1,-1,no
36,5,3,cellular,160,1,-1,no
33,10,2,cellular,307,1,-1,no
46,7,2,cellular,326,1,96,no
45,7,2,cellular,96,1,-1,no
37,4,1,cellular,315,1,-1,no
51,10,2,cellular,78,1,-1,no
49,10,2,cellular,227,1,-1,no
57,1,2,cellular,68,1,-1,no
52,2,1,cellular,273,1,-1,no
36,10,2,cellular,230,3,-1,no
49,2,2,cellular,605,2,92,yes
54,8,2,cellular,151,1,-1,no
59,12,4,cellular,248,1,182,no
47,11,2,cellular,653,2,-1,no
29,5,3,cellular,313,1,-1,no
38,5,3,cellular,178,1,1,yes
37,5,3,cellular,204,2,-1,no
45,4,1,cellular,205,1,-1,no
46,5,2,cellular,243,1,-1,no
46,1,2,cellular,114,2,-1,no
25,5,3,cellular,576,1,96,yes
36,5,3,cellular,230,1,-1,no
55,10,2,cellular,430,2,-1,no
45,10,2,cellular,81,1,-1,no
28,5,3,cellular,849,1,-1,yes
48,11,2,cellular,198,1,-1,no
42,10,2,cellular,240,1,-1,no
31,10,2,cellular,139,1,-1,no
30,5,3,cellular,81,1,-1,no
57,3,2,cellular,138,1,-1,no
46,10,2,cellular,432,1,-1,no
60,7,2,cellular,428,2,-1,no
52,5,2,cellular,46,1,-1,no
52,5,3,cellular,163,1,-1,no
43,5,3,cellular,79,1,-1,no
29,5,3,cellular,152,1,92,no
93,6,4,cellular,476,2,13,yes
31,10,2,cellular,436,1,-1,no
50,10,2,cellular,209,1,-1,no
53,1,3,cellular,68,1,-1,no
56,2,2,cellular,378,2,-1,no
56,6,2,cellular,370,2,-1,no
49,2,2,cellular,144,1,-1,no
51,5,3,cellular,266,2,-1,no
49,8,2,cellular,143,1,-1,no
62,6,2,cellular,151,1,-1,no
52,1,2,cellular,218,1,-1,yes
35,10,2,cellular,148,1,-1,no
28,9,2,telephone,297,1,-1,no
55,7,2,cellular,68,1,-1,no
51,4,4,cellular,166,2,-1,no
39,10,2,cellular,281,3,-1,no
30,8,3,cellular,288,1,181,yes
57,2,2,cellular,58,1,-1,no
60,2,1,cellular,115,1,-1,no
45,5,2,cellular,498,1,-1,no
58,6,4,telephone,152,2,-1,no
51,2,2,cellular,824,2,-1,no
50,12,4,cellular,157,1,-1,no
49,5,3,cellular,185,1,-1,yes
54,2,2,cellular,226,1,-1,no
53,5,3,cellular,958,2,-1,no
62,6,2,cellular,259,1,35,no
46,1,2,cellular,282,1,-1,no
46,2,1,cellular,174,1,-1,no
37,1,2,cellular,236,1,92,no
41,5,3,cellular,149,1,-1,no
53,1,1,cellular,441,2,-1,no
38,10,2,cellular,71,1,-1,no
53,10,2,cellular,134,2,-1,no
54,10,2,cellular,226,1,-1,no
50,10,3,cellular,155,1,-1,no
38,8,3,cellular,328,2,-1,no
38,5,3,cellular,139,1,92,yes
41,5,3,cellular,93,1,-1,no
29,5,3,cellular,453,1,1,no
37,5,3,cellular,340,1,-1,no
47,5,3,cellular,491,1,-1,no
37,5,3,cellular,96,1,-1,no
38,10,2,cellular,846,1,-1,yes
46,12,4,cellular,343,1,-1,no
49,2,1,cellular,134,1,-1,no
52,12,4,cellular,164,1,-1,no
55,7,2,cellular,272,1,-1,no
62,6,2,cellular,288,1,1,yes
63,3,2,telephone,250,2,187,yes
59,11,2,cellular,198,1,180,yes
78,6,4,telephone,156,1,1,no
52,2,4,cellular,629,1,-1,no
45,1,2,cellular,368,2,-1,no
45,5,2,cellular,75,1,-1,no
66,6,1,telephone,117,2,-1,no
41,5,3,cellular,104,1,-1,no
43,5,3,cellular,190,3,-1,no
54,7,2,cellular,686,2,-1,no
51,4,3,cellular,870,1,-1,yes
47,2,1,cellular,166,2,-1,no
46,2,1,cellular,136,3,-1,no
52,5,3,cellular,1486,1,-1,yes
37,10,2,cellular,69,2,-1,no
58,1,2,cellular,110,2,-1,no
47,12,4,cellular,108,1,-1,no
30,10,3,cellular,417,1,-1,no
45,7,2,cellular,165,2,-1,no
32,10,2,cellular,341,2,-1,no
