age,job_id,edu_id,contact,duration,campaign,pdays,outcome
32,5,3,cellular,116,2,-1,no
34,5,3,cellular,284,1,-1,no
36,10,2,cellular,141,3,-1,no
57,2,1,cellular,89,6,-1,no
58,6,2,cellular,740,4,-1,no
28,1,2,cellular,166,1,78,no
45,2,2,cellular,536,5,-1,no
50,10,2,cellular,114,2,-1,no
30,5,3,cellular,202,1,83,no
33,5,3,cellular,275,5,-1,no
39,2,1,cellular,69,1,-1,no
46,5,2,cellular,69,2,-1,no
66,6,2,cellular,72,3,-1,no
45,5,3,cellular,93,4,-1,no
59,10,2,cellular,121,1,-1,no
36,5,3,cellular,67,5,-1,no
56,8,2,cellular,112,4,-1,no
42,10,3,cellular,403,2,-1,no
37,10,2,cellular,1149,6,-1,yes
29,5,3,cellular,83,1,105,no
59,5,3,cellular,127,2,-1,no
56,1,4,cellular,71,2,-1,no
60,6,4,cellular,106,2,-1,no
36,5,3,cellular,296,8,-1,no
77,6,2,cellular,766,3,-1,no
49,5,3,telephone,640,2,101,yes
51,2,1,cellular,286,2,-1,no
30,5,3,cellular,157,1,-1,no
50,8,2,cellular,399,1,430,yes
52,5,3,cellular,91,2,-1,no
51,12,2,cellular,88,2,-1,no
53,8,2,cellular,838,4,-1,yes
38,10,3,cellular,139,2,-1,no
48,5,3,cellular,255,1,-1,no
59,5,3,cellular,48,13,-1,no
35,1,3,cellular,73,1,112,no
26,10,3,cellular,143,1,90,no
35,5,3,cellular,394,6,-1,yes
34,1,3,cellular,135,1,113,no
49,8,1,cellular,261,1,179,yes
29,7,3,unknown,461,1,-1,yes
52,4,1,cellular,224,2,-1,no
33,5,3,cellular,115,2,-1,no
32,10,2,cellular,31,1,-1,no
47,2,1,cellular,170,2,-1,no
51,5,3,cellular,60,2,-1,no
58,8,2,cellular,110,4,-1,no
34,10,3,telephone,490,3,-1,no
47,2,1,cellular,310,2,-1,no
60,1,2,cellular,352,2,-1,no
56,5,3,cellular,107,8,-1,no
51,2,1,cellular,186,2,-1,no
59,4,1,cellular,119,2,-1,no
50,5,3,cellular,343,2,-1,no
35,5,3,cellular,356,1,-1,no
58,2,1,telephone,181,1,-1,no
74,6,1,cellular,99,1,-1,no
52,10,2,cellular,156,2,-1,no
31,5,3,cellular,657,7,-1,yes
53,10,2,cellular,111,1,-1,no
54,10,2,cellular,73,2,-1,no
30,10,3,cellular,150,4,-1,no
27,1,2,cellular,75,1,442,no
58,6,1,cellular,455,2,-1,yes
59,6,1,cellular,139,3,-1,no
43,6,1,cellular,111,5,-1,no
37,10,2,cellular,136,1,105,no
32,5,3,cellular,202,3,-1,no
48,7,2,cellular,344,1,190,no
54,10,2,cellular,112,1,-1,no
40,10,2,cellular,100,2,-1,no
30,1,3,cellular,75,1,105,no
34,5,3,cellular,168,2,-1,no
38,5,3,cellular,132,2,-1,no
30,10,3,cellular,851,8,-1,yes
48,2,1,cellular,157,6,-1,no
34,10,2,cellular,413,5,-1,no
21,5,2,cellular,219,1,101,no
50,10,2,cellular,120,2,91,no
55,4,1,cellular,295,2,-1,no
50,4,2,telephone,43,1,105,no
52,5,2,cellular,295,2,-1,no
32,5,3,cellular,225,2,-1,no
58,5,3,cellular,76,1,-1,no
30,5,3,cellular,382,3,-1,no
50,8,1,cellular,168,1,-1,no
72,6,1,cellular,100,1,191,no
38,10,2,cellular,187,2,-1,no
46,8,2,cellular,78,2,-1,no
51,10,2,cellular,114,2,-1,no
60,6,2,cellular,192,3,-1,yes
52,2,1,cellular,176,2,-1,no
32,5,3,cellular,102,1,105,no
41,10,2,cellular,104,6,-1,no
45,1,2,cellular,332,2,-1,no
45,10,2,cellular,165,2,-1,no
41,5,3,cellular,559,4,-1,no
32,10,2,cellular,363,1,-1,no
35,10,2,cellular,250,4,-1,no
34,5,3,cellular,871,4,-1,yes
34,5,3,cellular,209,5,-1,no
66,5,3,cellular,275,1,-1,no
60,2,4,cellular,159,2,-1,no
51,2,1,cellular,202,3,-1,no
51,10,2,cellular,233,8,-1,no
33,5,2,cellular,105,1,-1,no
38,5,3,cellular,449,4,-1,no
31,1,2,cellular,315,2,105,yes
34,8,2,unknown,12,1,-1,no
33,10,2,cellular,460,2,-1,no
34,10,2,cellular,121,2,-1,no
34,10,3,cellular,690,2,-1,no
74,6,1,telephone,562,2,-1,yes
