age,job_id,edu_id,contact,duration,campaign,pdays,outcome
34,10,3,cellular,709,1,-1,yes
49,1,2,cellular,421,1,-1,no
39,8,2,cellular,1006,2,-1,yes
43,2,2,cellular,333,3,-1,no
36,1,2,cellular,239,3,-1,no
28,2,2,cellular,151,1,-1,no
30,7,2,cellular,158,4,-1,no
31,3,2,cellular,230,1,-1,no
30,5,3,cellular,1093,1,-1,yes
43,2,1,cellular,136,1,334,no
27,8,2,cellular,81,3,-1,no
44,1,2,cellular,681,3,-1,no
41,1,2,cellular,231,1,-1,no
42,3,3,cellular,444,1,300,no
40,10,3,cellular,218,2,242,yes
60,5,1,cellular,123,2,147,no
23,9,2,cellular,256,5,181,yes
44,7,3,cellular,1232,3,146,yes
40,5,3,cellular,101,3,-1,no
36,5,4,cellular,398,2,-1,yes
80,4,2,telephone,224,2,393,no
45,2,1,unknown,122,1,-1,yes
40,2,1,cellular,664,1,-1,no
30,1,2,cellular,478,2,-1,no
25,2,2,cellular,295,4,187,yes
25,2,1,telephone,120,6,-1,no
31,10,2,cellular,251,1,-1,no
35,5,3,cellular,407,1,-1,yes
34,5,3,cellular,120,1,262,no
62,5,3,cellular,113,3,182,no
56,2,1,cellular,222,3,-1,no
31,5,3,cellular,187,5,-1,no
52,2,2,cellular,211,2,-1,no
38,1,2,cellular,363,2,327,no
37,3,3,cellular,294,1,-1,no
45,1,2,cellular,754,3,143,no
48,2,1,cellular,215,5,-1,no
33,5,3,cellular,244,2,-1,no
34,1,2,cellular,186,1,327,no
29,10,2,cellular,1036,1,-1,yes
42,2,1,cellular,384,2,-1,yes
50,1,2,cellular,238,2,-1,no
