60,blue-collar,primary,telephone,94,2,-1,no
22,student,unknown,telephone,263,4,-1,no
28,self-employed,secondary,cellular,294,3,-1,no
47,technician,secondary,cellular,54,3,-1,no
40,self-employed,tertiary,cellular,491,2,207,yes
50,management,tertiary,cellular,532,2,98,yes
34,management,tertiary,cellular,268,1,-1,no
34,technician,tertiary,cellular,441,1,56,yes
54,blue-collar,secondary,cellular,439,1,-1,no
31,admin.,secondary,cellular,151,1,-1,yes
51,blue-collar,secondary,cellular,292,1,-1,no
33,management,tertiary,cellular,92,2,312,no
25,technician,tertiary,cellular,114,1,-1,no
32,management,tertiary,cellular,95,1,-1,yes
54,management,tertiary,cellular,147,1,-1,no
29,management,tertiary,cellular,181,1,-1,no
24,admin.,tertiary,cellular,139,1,-1,no
60,admin.,secondary,telephone,351,6,-1,yes
32,services,secondary,cellular,372,1,-1,yes
25,admin.,tertiary,cellular,135,1,-1,no
52,entrepreneur,secondary,cellular,288,1,-1,yes
33,unemployed,tertiary,cellular,92,1,301,no
34,blue-collar,unknown,cellular,177,1,-1,yes
26,student,tertiary,cellular,41,2,-1,no
59,technician,secondary,cellular,415,1,89,yes
25,technician,secondary,cellular,74,1,-1,no
26,admin.,tertiary,cellular,157,1,-1,no
56,retired,secondary,cellular,382,2,-1,yes
55,blue-collar,secondary,cellular,24,1,-1,no
36,admin.,tertiary,cellular,104,1,-1,no
47,management,tertiary,cellular,257,1,-1,yes
28,services,secondary,cellular,64,1,89,no
58,retired,primary,cellular,592,1,-1,no
31,entrepreneur,tertiary,cellular,88,2,-1,no
43,management,tertiary,cellular,181,2,-1,yes
25,services,secondary,cellular,284,1,-1,yes
35,self-employed,tertiary,cellular,651,1,-1,yes
31,student,secondary,cellular,220,1,207,yes
27,management,tertiary,cellular,188,1,-1,yes
26,admin.,secondary,cellular,155,1,105,yes
23,blue-collar,primary,cellular,74,1,108,no
31,technician,tertiary,cellular,95,1,-1,no
37,admin.,tertiary,cellular,322,1,90,yes
46,housemaid,tertiary,telephone,94,2,-1,no
35,management,tertiary,cellular,60,1,390,no
35,services,secondary,cellular,175,1,67,no
39,services,secondary,cellular,108,1,32,no
28,admin.,secondary,cellular,60,1,-1,no
39,technician,secondary,cellular,108,1,-1,no
27,admin.,tertiary,cellular,89,2,-1,yes
45,services,unknown,cellular,75,2,-1,no
28,admin.,secondary,cellular,29,1,-1,no
46,management,tertiary,cellular,83,4,-1,no
27,management,tertiary,cellular,79,1,-1,no
49,management,tertiary,cellular,173,1,-1,yes
24,admin.,tertiary,cellular,77,1,-1,no
60,retired,tertiary,cellular,318,3,-1,no
35,management,tertiary,cellular,205,2,81,no
26,management,tertiary,cellular,129,1,-1,yes
68,retired,primary,cellular,619,2,92,yes
37,admin.,tertiary,cellular,379,2,376,yes
27,management,tertiary,cellular,910,1,224,yes
59,retired,primary,cellular,132,4,389,no
35,technician,secondary,cellular,238,6,98,no
45,technician,tertiary,cellular,243,5,285,yes
51,admin.,tertiary,cellular,177,4,99,no
76,self-employed,unknown,telephone,126,3,48,no
27,management,tertiary,cellular,270,2,377,no
64,retired,secondary,telephone,208,1,-1,yes
